item_id;pedido_id;produto_id;quantidade;preco_unitario
3143;1280;4;2;1200.0
3144;1280;2;1;120.0
3145;1281;4;2;1200.0
3146;1281;7;2;400.0
3147;1281;6;2;350.0
3148;1281;5;2;1500.0
3149;1282;3;1;200.0
3150;1282;6;1;350.0
3151;1282;4;1;1200.0
3152;1283;6;1;350.0
3153;1283;2;2;120.0
3154;1284;5;1;1500.0
3155;1284;4;2;1200.0
3156;1284;3;1;200.0
3157;1284;7;2;400.0
3158;1285;5;2;1500.0
3159;1286;7;1;400.0
3160;1286;5;1;1500.0
3161;1286;4;1;1200.0
3162;1287;5;2;1500.0
3163;1287;2;1;120.0
3164;1287;4;2;1200.0
3165;1288;6;1;350.0
3166;1289;5;1;1500.0
3167;1289;6;2;350.0
3168;1289;2;1;120.0
3169;1289;3;1;200.0
3170;1290;3;2;200.0
3171;1290;4;2;1200.0
3172;1290;2;1;120.0
3173;1290;5;1;1500.0
3174;1291;1;1;4500.0
3175;1292;7;1;400.0
3176;1293;7;2;400.0
3177;1293;1;1;4500.0
3178;1293;3;1;200.0
3179;1294;3;2;200.0
3180;1294;1;2;4500.0
3181;1295;4;2;1200.0
3182;1295;3;1;200.0
3183;1295;2;1;120.0
3184;1295;6;1;350.0
3185;1296;4;2;1200.0
3186;1296;1;1;4500.0
3187;1297;6;1;350.0
3188;1297;3;2;200.0
3189;1297;2;1;120.0
3190;1297;1;1;4500.0
3191;1298;4;2;1200.0
3192;1298;7;2;400.0
3193;1299;7;2;400.0
3194;1299;1;2;4500.0
3195;1300;4;2;1200.0
3196;1300;1;2;4500.0
3197;1301;1;1;4500.0
3198;1301;3;1;200.0
3199;1301;7;2;400.0
3200;1302;2;2;120.0
3201;1302;1;1;4500.0
3202;1302;7;2;400.0
3203;1302;3;2;200.0
3204;1303;5;2;1500.0
3205;1304;3;1;200.0
3206;1304;7;2;400.0
3207;1305;4;2;1200.0
3208;1306;1;1;4500.0
3209;1306;6;2;350.0
3210;1307;4;1;1200.0
3211;1307;7;2;400.0
3212;1307;3;2;200.0
3213;1308;3;1;200.0
3214;1309;7;1;400.0
3215;1309;5;1;1500.0
3216;1310;4;2;1200.0
3217;1310;2;2;120.0
3218;1310;7;1;400.0
3219;1311;6;2;350.0
3220;1311;4;2;1200.0
3221;1311;3;2;200.0
3222;1312;2;1;120.0
3223;1312;3;2;200.0
3224;1312;6;2;350.0
3225;1313;1;2;4500.0
3226;1313;4;1;1200.0
3227;1313;7;1;400.0
3228;1314;7;1;400.0
3229;1314;1;1;4500.0
3230;1315;3;1;200.0
3231;1315;1;1;4500.0
3232;1316;7;1;400.0
3233;1317;6;1;350.0
3234;1318;7;1;400.0
3235;1318;5;2;1500.0
3236;1318;1;2;4500.0
3237;1319;5;1;1500.0
3238;1320;6;1;350.0
3239;1321;6;1;350.0
3240;1321;1;1;4500.0
3241;1322;1;2;4500.0
3242;1323;2;1;120.0
3243;1323;1;2;4500.0
3244;1324;6;2;350.0
3245;1324;5;1;1500.0
3246;1324;2;2;120.0
3247;1325;4;1;1200.0
3248;1325;3;2;200.0
3249;1326;5;1;1500.0
3250;1326;1;1;4500.0
3251;1327;3;1;200.0
3252;1327;2;1;120.0
3253;1328;2;1;120.0
3254;1329;7;2;400.0
3255;1329;2;2;120.0
3256;1329;6;2;350.0
3257;1330;2;2;120.0
3258;1330;4;1;1200.0
3259;1330;3;1;200.0
3260;1331;3;1;200.0
3261;1331;2;1;120.0
3262;1331;1;2;4500.0
3263;1332;6;2;350.0
3264;1332;1;1;4500.0
3265;1332;5;2;1500.0
3266;1333;6;1;350.0
3267;1334;5;1;1500.0
3268;1334;3;2;200.0
3269;1334;7;2;400.0
3270;1335;3;2;200.0
3271;1335;6;2;350.0
3272;1335;4;2;1200.0
3273;1335;7;2;400.0
3274;1336;2;1;120.0
3275;1336;5;1;1500.0
3276;1337;4;2;1200.0
3277;1337;7;2;400.0
3278;1337;6;2;350.0
3279;1338;4;2;1200.0
3280;1338;2;1;120.0
3281;1338;6;1;350.0
3282;1338;7;2;400.0
3283;1339;7;2;400.0
3284;1339;6;1;350.0
3285;1339;2;2;120.0
3286;1339;4;1;1200.0
3287;1340;5;1;1500.0
3288;1340;2;1;120.0
3289;1341;4;2;1200.0
3290;1342;3;1;200.0
3291;1342;7;1;400.0
3292;1343;4;1;1200.0
3293;1343;2;1;120.0
3294;1343;3;2;200.0
3295;1343;5;2;1500.0
3296;1344;4;2;1200.0
3297;1344;2;1;120.0
3298;1344;7;1;400.0
3299;1344;1;2;4500.0
3300;1345;5;2;1500.0
3301;1345;3;1;200.0
3302;1345;2;2;120.0
3303;1345;7;2;400.0
3304;1346;3;1;200.0
3305;1347;6;2;350.0
3306;1347;3;1;200.0
3307;1347;5;1;1500.0
3308;1348;3;1;200.0
3309;1348;6;2;350.0
3310;1348;7;2;400.0
3311;1349;1;2;4500.0
3312;1350;4;2;1200.0
3313;1350;2;1;120.0
3314;1350;6;2;350.0
3315;1351;7;2;400.0
3316;1351;3;1;200.0
3317;1351;5;1;1500.0
3318;1351;6;2;350.0
3319;1352;6;1;350.0
3320;1352;5;1;1500.0
3321;1353;5;1;1500.0
3322;1353;4;2;1200.0
3323;1353;1;1;4500.0
3324;1353;3;2;200.0
3325;1354;5;2;1500.0
3326;1355;5;2;1500.0
3327;1355;6;2;350.0
3328;1355;3;1;200.0
3329;1355;1;2;4500.0
3330;1356;3;2;200.0
3331;1356;1;1;4500.0
3332;1357;6;2;350.0
3333;1357;1;2;4500.0
3334;1358;5;2;1500.0
3335;1358;2;2;120.0
3336;1358;3;1;200.0
3337;1358;7;1;400.0
3338;1359;3;1;200.0
3339;1360;5;2;1500.0
3340;1360;7;1;400.0
3341;1361;4;2;1200.0
3342;1361;6;1;350.0
3343;1361;1;1;4500.0
3344;1361;3;2;200.0
3345;1362;1;2;4500.0
3346;1363;3;2;200.0
3347;1364;4;2;1200.0
3348;1364;6;1;350.0
3349;1365;7;2;400.0
3350;1365;3;2;200.0
3351;1365;1;1;4500.0
3352;1365;6;2;350.0
3353;1366;2;2;120.0
3354;1366;5;1;1500.0
3355;1366;7;1;400.0
3356;1367;7;2;400.0
3357;1368;3;1;200.0
3358;1368;2;2;120.0
3359;1368;7;2;400.0
3360;1368;4;2;1200.0
3361;1369;3;1;200.0
3362;1369;5;2;1500.0
3363;1370;5;1;1500.0
3364;1370;7;1;400.0
3365;1370;1;2;4500.0
3366;1371;1;1;4500.0
3367;1372;1;1;4500.0
3368;1372;5;1;1500.0
3369;1373;7;2;400.0
3370;1374;3;2;200.0
3371;1374;1;1;4500.0
3372;1374;4;2;1200.0
3373;1375;5;2;1500.0
3374;1375;1;1;4500.0
3375;1375;7;1;400.0
3376;1375;4;1;1200.0
3377;1376;2;1;120.0
3378;1376;1;1;4500.0
3379;1376;3;1;200.0
3380;1376;7;1;400.0
3381;1377;4;1;1200.0
3382;1377;1;1;4500.0
3383;1378;2;2;120.0
3384;1378;7;2;400.0
3385;1379;7;2;400.0
3386;1379;6;2;350.0
3387;1379;4;1;1200.0
3388;1379;1;2;4500.0
3389;1380;1;1;4500.0
3390;1381;2;1;120.0
3391;1382;1;1;4500.0
3392;1382;3;2;200.0
3393;1382;7;1;400.0
3394;1382;6;1;350.0
3395;1383;6;2;350.0
3396;1384;5;2;1500.0
3397;1384;3;1;200.0
3398;1384;7;1;400.0
3399;1385;3;2;200.0
3400;1385;2;2;120.0
3401;1385;7;1;400.0
3402;1386;4;2;1200.0
3403;1386;1;1;4500.0
3404;1386;7;1;400.0
3405;1387;1;2;4500.0
3406;1388;6;1;350.0
3407;1389;7;2;400.0
3408;1389;5;1;1500.0
3409;1390;3;1;200.0
3410;1390;4;2;1200.0
3411;1390;1;1;4500.0
3412;1391;3;1;200.0
3413;1392;7;2;400.0
3414;1392;2;1;120.0
3415;1393;6;2;350.0
3416;1393;4;1;1200.0
3417;1393;3;2;200.0
3418;1393;7;2;400.0
3419;1394;7;1;400.0
3420;1394;6;1;350.0
3421;1394;2;1;120.0
3422;1395;5;1;1500.0
3423;1396;3;1;200.0
3424;1397;4;1;1200.0
3425;1397;7;1;400.0
3426;1397;5;1;1500.0
3427;1398;2;2;120.0
3428;1398;6;2;350.0
3429;1398;7;1;400.0
3430;1399;4;2;1200.0
3431;1399;6;1;350.0
3432;1399;1;1;4500.0
3433;1400;2;1;120.0
3434;1400;3;1;200.0
3435;1400;4;1;1200.0
3436;1401;2;1;120.0
3437;1401;1;2;4500.0
3438;1401;6;2;350.0
3439;1401;5;2;1500.0
3440;1402;6;2;350.0
3441;1403;6;1;350.0
3442;1404;1;2;4500.0
3443;1404;4;1;1200.0
3444;1405;4;2;1200.0
3445;1406;4;1;1200.0
3446;1406;2;2;120.0
3447;1406;1;2;4500.0
3448;1406;5;2;1500.0
3449;1407;7;1;400.0
3450;1407;3;2;200.0
3451;1408;2;2;120.0
3452;1408;6;1;350.0
3453;1409;7;2;400.0
3454;1410;7;2;400.0
3455;1410;2;1;120.0
3456;1410;1;2;4500.0
3457;1410;3;2;200.0
3458;1411;5;1;1500.0
3459;1411;2;2;120.0
3460;1411;3;2;200.0
3461;1411;7;2;400.0
3462;1412;5;2;1500.0
3463;1412;4;2;1200.0
3464;1413;7;2;400.0
3465;1413;3;2;200.0
3466;1413;2;2;120.0
3467;1414;1;2;4500.0
3468;1414;5;2;1500.0
3469;1414;3;2;200.0
3470;1414;2;2;120.0
3471;1415;1;1;4500.0
3472;1415;3;2;200.0
3473;1416;7;1;400.0
3474;1416;5;1;1500.0
3475;1417;1;1;4500.0
3476;1417;4;1;1200.0
3477;1417;7;2;400.0
3478;1417;5;1;1500.0
3479;1418;6;2;350.0
3480;1418;7;2;400.0
3481;1419;3;2;200.0
3482;1420;5;2;1500.0
3483;1420;6;2;350.0
3484;1420;4;1;1200.0
3485;1420;2;1;120.0
3486;1421;2;1;120.0
3487;1421;6;2;350.0
3488;1421;7;1;400.0
3489;1421;1;1;4500.0
3490;1422;2;1;120.0
3491;1422;4;1;1200.0
3492;1422;3;1;200.0
3493;1423;1;1;4500.0
3494;1424;1;1;4500.0
3495;1424;2;1;120.0
3496;1424;6;2;350.0
3497;1425;1;1;4500.0
3498;1425;4;2;1200.0
3499;1425;3;2;200.0
3500;1425;6;2;350.0
3501;1426;2;2;120.0
3502;1426;3;1;200.0
3503;1426;4;2;1200.0
3504;1427;4;2;1200.0
3505;1428;1;2;4500.0
3506;1428;3;1;200.0
3507;1428;4;2;1200.0
3508;1429;6;2;350.0
3509;1429;4;1;1200.0
3510;1429;1;2;4500.0
3511;1430;4;2;1200.0
3512;1431;1;1;4500.0
3513;1432;4;2;1200.0
3514;1433;2;1;120.0
3515;1433;5;2;1500.0
3516;1433;4;2;1200.0
3517;1434;2;1;120.0
3518;1434;5;1;1500.0
3519;1434;4;1;1200.0
3520;1434;1;2;4500.0
3521;1435;5;1;1500.0
3522;1436;3;1;200.0
3523;1436;6;2;350.0
3524;1436;5;1;1500.0
3525;1436;4;2;1200.0
3526;1437;4;1;1200.0
3527;1437;3;1;200.0
3528;1438;5;1;1500.0
3529;1438;3;1;200.0
3530;1438;4;1;1200.0
3531;1439;4;1;1200.0
3532;1439;7;1;400.0
3533;1440;7;1;400.0
3534;1440;6;2;350.0
3535;1440;2;1;120.0
3536;1440;4;1;1200.0
3537;1441;7;2;400.0
3538;1441;6;1;350.0
3539;1441;5;2;1500.0
3540;1442;1;1;4500.0
3541;1443;2;1;120.0
3542;1443;6;2;350.0
3543;1444;3;2;200.0
3544;1444;6;1;350.0
3545;1444;4;2;1200.0
3546;1444;1;2;4500.0
3547;1445;3;2;200.0
3548;1446;1;2;4500.0
3549;1446;7;2;400.0
3550;1446;6;2;350.0
3551;1446;3;1;200.0
3552;1447;1;1;4500.0
3553;1447;7;1;400.0
3554;1448;6;2;350.0
3555;1448;2;2;120.0
3556;1449;4;2;1200.0
3557;1449;1;1;4500.0
3558;1449;2;1;120.0
3559;1450;2;2;120.0
3560;1450;7;1;400.0
3561;1451;1;1;4500.0
3562;1451;3;2;200.0
3563;1451;7;1;400.0
3564;1451;5;2;1500.0
3565;1452;3;2;200.0
3566;1452;2;1;120.0
3567;1453;6;2;350.0
3568;1453;4;2;1200.0
3569;1454;1;2;4500.0
3570;1454;2;1;120.0
3571;1455;6;1;350.0
3572;1455;2;1;120.0
3573;1456;5;1;1500.0
3574;1456;1;2;4500.0
3575;1456;7;2;400.0
3576;1456;2;1;120.0
3577;1457;4;1;1200.0
3578;1457;1;2;4500.0
3579;1457;7;2;400.0
3580;1458;2;2;120.0
3581;1459;4;2;1200.0
3582;1459;5;2;1500.0
3583;1459;2;1;120.0
3584;1459;6;1;350.0
3585;1460;4;1;1200.0
3586;1460;1;2;4500.0
3587;1460;7;1;400.0
3588;1461;6;1;350.0
3589;1462;3;2;200.0
3590;1463;3;2;200.0
3591;1463;4;2;1200.0
3592;1463;7;2;400.0
3593;1463;5;2;1500.0
3594;1464;7;2;400.0
3595;1464;6;2;350.0
3596;1464;5;1;1500.0
3597;1464;2;2;120.0
3598;1465;5;1;1500.0
3599;1465;7;2;400.0
3600;1465;6;2;350.0
3601;1466;7;1;400.0
3602;1466;3;2;200.0
3603;1466;5;2;1500.0
3604;1467;5;2;1500.0
3605;1467;2;2;120.0
3606;1468;7;2;400.0
3607;1468;3;2;200.0
3608;1469;5;1;1500.0
3609;1469;4;2;1200.0
3610;1469;2;1;120.0
3611;1470;6;2;350.0
3612;1470;5;1;1500.0
3613;1470;7;2;400.0
3614;1471;1;2;4500.0
3615;1471;6;1;350.0
3616;1472;5;2;1500.0
3617;1472;6;1;350.0
3618;1473;3;2;200.0
3619;1473;2;2;120.0
3620;1473;4;2;1200.0
3621;1473;5;1;1500.0
3622;1474;5;1;1500.0
3623;1474;1;2;4500.0
3624;1474;3;2;200.0
3625;1475;1;1;4500.0
3626;1476;4;2;1200.0
3627;1476;7;2;400.0
3628;1476;5;1;1500.0
3629;1477;1;1;4500.0
3630;1477;4;2;1200.0
3631;1477;6;2;350.0
3632;1478;3;1;200.0
3633;1478;1;2;4500.0
3634;1478;2;1;120.0
3635;1478;5;1;1500.0
3636;1479;3;1;200.0
3637;1480;2;1;120.0
3638;1480;1;1;4500.0
3639;1480;4;1;1200.0
3640;1481;1;2;4500.0
3641;1482;3;1;200.0
3642;1482;4;1;1200.0
3643;1482;2;2;120.0
3644;1483;7;1;400.0
3645;1483;2;2;120.0
3646;1483;6;1;350.0
3647;1484;7;1;400.0
3648;1484;4;1;1200.0
3649;1485;1;2;4500.0
3650;1485;5;2;1500.0
3651;1486;1;1;4500.0
3652;1487;2;1;120.0
3653;1487;7;1;400.0
3654;1487;4;2;1200.0
3655;1487;6;1;350.0
3656;1488;2;2;120.0
3657;1489;5;1;1500.0
3658;1489;7;1;400.0
3659;1489;4;1;1200.0
3660;1489;6;1;350.0
3661;1490;6;2;350.0
3662;1490;4;2;1200.0
3663;1490;7;1;400.0
3664;1490;2;2;120.0
3665;1491;6;2;350.0
3666;1491;4;2;1200.0
3667;1492;1;2;4500.0
3668;1492;4;2;1200.0
3669;1492;5;1;1500.0
3670;1493;2;2;120.0
3671;1493;6;1;350.0
3672;1493;1;2;4500.0
3673;1494;2;2;120.0
3674;1494;3;2;200.0
3675;1495;2;1;120.0
3676;1495;6;2;350.0
3677;1495;3;2;200.0
3678;1496;6;1;350.0
3679;1497;4;1;1200.0
3680;1498;5;1;1500.0
3681;1498;3;2;200.0
3682;1498;6;2;350.0
3683;1498;4;2;1200.0
3684;1499;1;1;4500.0
3685;1499;4;2;1200.0
3686;1499;3;2;200.0
3687;1499;5;2;1500.0
3688;1500;2;1;120.0
3689;1500;7;2;400.0
3690;1500;6;2;350.0
3691;1500;5;1;1500.0
3692;1501;1;1;4500.0
3693;1501;6;1;350.0
3694;1502;3;1;200.0
3695;1503;4;1;1200.0
3696;1503;2;2;120.0
3697;1503;3;2;200.0
3698;1504;2;2;120.0
3699;1504;4;1;1200.0
3700;1505;2;1;120.0
3701;1506;5;1;1500.0
3702;1507;5;1;1500.0
3703;1507;4;1;1200.0
3704;1507;6;1;350.0
3705;1508;5;1;1500.0
3706;1508;6;1;350.0
3707;1509;3;1;200.0
3708;1510;7;2;400.0
3709;1511;6;1;350.0
3710;1511;2;1;120.0
3711;1511;7;1;400.0
3712;1512;7;1;400.0
3713;1512;2;1;120.0
3714;1512;3;2;200.0
3715;1513;2;2;120.0
3716;1513;1;1;4500.0
3717;1514;2;2;120.0
3718;1514;5;2;1500.0
3719;1515;2;1;120.0
3720;1515;4;1;1200.0
3721;1515;7;1;400.0
3722;1515;1;1;4500.0
3723;1516;2;2;120.0
3724;1516;1;2;4500.0
3725;1516;3;2;200.0
3726;1516;4;2;1200.0
3727;1517;7;2;400.0
3728;1517;5;2;1500.0
3729;1517;6;2;350.0
3730;1518;5;1;1500.0
3731;1518;4;1;1200.0
3732;1519;1;2;4500.0
3733;1519;5;2;1500.0
3734;1520;5;2;1500.0
3735;1521;4;2;1200.0
3736;1521;3;2;200.0
3737;1521;6;1;350.0
3738;1521;1;1;4500.0
3739;1522;4;1;1200.0
3740;1522;6;2;350.0
3741;1523;6;2;350.0
3742;1523;3;1;200.0
3743;1524;1;2;4500.0
3744;1524;2;2;120.0
3745;1525;4;1;1200.0
3746;1525;7;2;400.0
3747;1525;6;1;350.0
3748;1525;3;2;200.0
3749;1526;2;1;120.0
3750;1527;3;2;200.0
3751;1528;3;2;200.0
3752;1529;6;2;350.0
3753;1529;4;2;1200.0
3754;1529;1;1;4500.0
3755;1529;3;2;200.0
3756;1530;3;2;200.0
3757;1531;3;1;200.0
3758;1531;5;1;1500.0
3759;1532;2;2;120.0
3760;1533;1;1;4500.0
3761;1534;1;2;4500.0
3762;1534;4;2;1200.0
3763;1534;6;2;350.0
3764;1535;3;1;200.0
3765;1535;7;2;400.0
3766;1535;1;2;4500.0
3767;1536;7;1;400.0
3768;1536;5;2;1500.0
3769;1536;1;2;4500.0
3770;1536;6;2;350.0
3771;1537;2;1;120.0
3772;1537;7;2;400.0
3773;1537;6;2;350.0
3774;1538;2;1;120.0
3775;1538;1;1;4500.0
3776;1538;6;1;350.0
3777;1538;3;2;200.0
3778;1539;4;2;1200.0
3779;1539;2;2;120.0
3780;1540;1;1;4500.0
3781;1540;7;1;400.0
3782;1541;6;1;350.0
3783;1541;4;2;1200.0
3784;1541;1;1;4500.0
3785;1542;1;2;4500.0
3786;1542;7;2;400.0
3787;1542;4;2;1200.0
3788;1542;3;2;200.0
3789;1543;5;2;1500.0
3790;1543;2;1;120.0
3791;1543;7;1;400.0
3792;1544;4;2;1200.0
3793;1545;3;2;200.0
3794;1545;5;2;1500.0
3795;1545;7;1;400.0
3796;1546;7;1;400.0
3797;1546;3;1;200.0
3798;1546;1;1;4500.0
3799;1547;4;1;1200.0
3800;1547;2;2;120.0
3801;1548;6;2;350.0
3802;1548;4;1;1200.0
3803;1548;7;1;400.0
3804;1548;3;1;200.0
3805;1549;6;2;350.0
3806;1549;1;2;4500.0
3807;1549;3;2;200.0
3808;1549;7;1;400.0
3809;1550;4;1;1200.0
3810;1550;1;2;4500.0
3811;1550;3;1;200.0
3812;1550;5;2;1500.0
3813;1551;4;2;1200.0
3814;1551;5;1;1500.0
3815;1551;2;2;120.0
3816;1551;7;1;400.0
3817;1552;3;2;200.0
3818;1552;2;2;120.0
3819;1553;1;1;4500.0
3820;1554;7;1;400.0
3821;1555;5;2;1500.0
3822;1555;4;1;1200.0
3823;1556;1;2;4500.0
3824;1556;7;1;400.0
3825;1557;2;2;120.0
3826;1558;6;1;350.0
3827;1558;7;1;400.0
3828;1558;3;1;200.0
3829;1559;3;1;200.0
3830;1559;1;1;4500.0
3831;1559;6;1;350.0
3832;1560;7;2;400.0
3833;1560;2;2;120.0
3834;1561;3;2;200.0
3835;1562;7;2;400.0
3836;1563;1;2;4500.0
3837;1563;4;1;1200.0
3838;1564;4;1;1200.0
3839;1565;1;1;4500.0
3840;1565;4;2;1200.0
3841;1565;3;2;200.0
3842;1566;5;2;1500.0
3843;1566;3;2;200.0
3844;1566;6;1;350.0
3845;1567;6;1;350.0
3846;1567;3;2;200.0
3847;1567;2;1;120.0
3848;1568;1;1;4500.0
3849;1568;7;1;400.0
3850;1569;1;1;4500.0
3851;1569;4;1;1200.0
3852;1570;3;2;200.0
3853;1571;5;2;1500.0
3854;1571;2;2;120.0
3855;1571;4;1;1200.0
3856;1572;6;1;350.0
3857;1572;2;2;120.0
3858;1572;4;1;1200.0
3859;1573;2;1;120.0
3860;1573;3;2;200.0
3861;1573;1;2;4500.0
3862;1573;5;1;1500.0
3863;1574;4;2;1200.0
3864;1574;6;1;350.0
3865;1574;7;2;400.0
3866;1574;3;2;200.0
3867;1575;7;1;400.0
3868;1575;5;1;1500.0
3869;1575;2;2;120.0
3870;1576;1;1;4500.0
3871;1576;4;1;1200.0
3872;1576;3;1;200.0
3873;1576;2;2;120.0
3874;1577;2;2;120.0
3875;1577;6;1;350.0
3876;1577;7;1;400.0
3877;1578;6;2;350.0
3878;1578;3;2;200.0
3879;1578;5;1;1500.0
3880;1579;4;1;1200.0
3881;1580;2;2;120.0
3882;1580;3;2;200.0
3883;1581;4;1;1200.0
3884;1581;6;2;350.0
3885;1582;5;2;1500.0
3886;1582;4;2;1200.0
3887;1582;1;1;4500.0
3888;1583;5;2;1500.0
3889;1583;6;2;350.0
3890;1583;1;1;4500.0
3891;1583;4;2;1200.0
3892;1584;4;2;1200.0
3893;1584;3;1;200.0
3894;1585;6;2;350.0
3895;1585;5;2;1500.0
3896;1586;1;1;4500.0
3897;1586;5;1;1500.0
3898;1586;2;2;120.0
3899;1587;4;2;1200.0
3900;1587;1;1;4500.0
3901;1588;7;2;400.0
3902;1589;1;2;4500.0
3903;1589;5;1;1500.0
3904;1589;3;2;200.0
3905;1589;7;1;400.0
3906;1590;4;2;1200.0
3907;1590;5;1;1500.0
3908;1591;1;2;4500.0
3909;1591;6;1;350.0
3910;1592;6;1;350.0
3911;1592;2;1;120.0
3912;1592;4;1;1200.0
3913;1593;2;2;120.0
3914;1593;6;2;350.0
3915;1593;3;1;200.0
3916;1594;2;1;120.0
3917;1594;6;2;350.0
3918;1594;7;2;400.0
3919;1594;3;1;200.0
3920;1595;2;1;120.0
3921;1596;2;1;120.0
3922;1597;2;2;120.0
3923;1597;1;1;4500.0
3924;1597;4;2;1200.0
3925;1598;4;2;1200.0
3926;1599;3;1;200.0
3927;1600;2;2;120.0
3928;1600;4;1;1200.0
3929;1600;7;1;400.0
3930;1601;2;1;120.0
3931;1602;2;1;120.0
3932;1602;5;2;1500.0
3933;1602;6;2;350.0
3934;1603;3;2;200.0
3935;1604;1;1;4500.0
3936;1604;5;1;1500.0
3937;1604;4;2;1200.0
3938;1604;2;1;120.0
3939;1605;7;2;400.0
3940;1605;6;2;350.0
3941;1606;3;1;200.0
3942;1606;6;1;350.0
3943;1606;7;2;400.0
3944;1606;2;1;120.0
3945;1607;5;2;1500.0
3946;1608;6;2;350.0
3947;1609;4;2;1200.0
3948;1609;6;2;350.0
3949;1609;1;1;4500.0
3950;1610;7;1;400.0
3951;1610;1;1;4500.0
3952;1611;4;1;1200.0
3953;1611;5;1;1500.0
3954;1611;6;2;350.0
3955;1611;3;1;200.0
3956;1612;5;1;1500.0
3957;1612;4;1;1200.0
3958;1612;3;1;200.0
3959;1613;6;2;350.0
3960;1613;2;1;120.0
3961;1613;3;2;200.0
3962;1614;7;2;400.0
3963;1614;4;1;1200.0
3964;1614;1;2;4500.0
3965;1615;6;1;350.0
3966;1615;3;1;200.0
3967;1615;4;2;1200.0
3968;1616;2;1;120.0
3969;1616;6;1;350.0
3970;1616;1;2;4500.0
3971;1617;1;2;4500.0
3972;1618;3;1;200.0
3973;1618;1;1;4500.0
3974;1618;2;1;120.0
3975;1619;3;2;200.0
3976;1620;7;2;400.0
3977;1621;1;2;4500.0
3978;1621;4;2;1200.0
3979;1621;7;1;400.0
3980;1622;3;1;200.0
3981;1622;6;1;350.0
3982;1622;1;1;4500.0
3983;1623;1;2;4500.0
3984;1624;4;2;1200.0
3985;1625;5;1;1500.0
3986;1625;1;1;4500.0
3987;1625;3;2;200.0
3988;1625;2;1;120.0
3989;1626;6;1;350.0
3990;1626;5;1;1500.0
3991;1627;2;1;120.0
3992;1627;6;2;350.0
3993;1627;7;1;400.0
3994;1627;5;2;1500.0
3995;1628;4;1;1200.0
3996;1628;5;1;1500.0
3997;1629;2;2;120.0
3998;1629;5;2;1500.0
3999;1629;4;1;1200.0
4000;1629;7;2;400.0
4001;1630;5;1;1500.0
4002;1630;3;2;200.0
4003;1630;6;2;350.0
4004;1630;2;2;120.0
4005;1631;1;2;4500.0
4006;1632;6;1;350.0
4007;1632;3;1;200.0
4008;1633;6;1;350.0
4009;1634;6;1;350.0
4010;1634;1;1;4500.0
4011;1635;6;1;350.0
4012;1636;2;1;120.0
4013;1636;7;1;400.0
4014;1636;3;1;200.0
4015;1636;1;1;4500.0
4016;1637;1;1;4500.0
4017;1637;3;1;200.0
4018;1637;2;1;120.0
4019;1637;4;2;1200.0
4020;1638;4;2;1200.0
4021;1638;7;2;400.0
4022;1638;5;1;1500.0
4023;1639;2;2;120.0
4024;1639;4;1;1200.0
4025;1640;4;2;1200.0
4026;1640;7;2;400.0
4027;1641;3;1;200.0
4028;1642;4;2;1200.0
4029;1642;2;2;120.0
4030;1642;1;1;4500.0
4031;1642;5;2;1500.0
4032;1643;3;1;200.0
4033;1644;3;1;200.0
4034;1644;2;2;120.0
4035;1644;4;1;1200.0
4036;1645;3;1;200.0
4037;1645;7;2;400.0
4038;1645;2;2;120.0
4039;1645;4;2;1200.0
4040;1646;2;2;120.0
4041;1646;4;1;1200.0
4042;1646;7;1;400.0
4043;1647;6;2;350.0
4044;1647;4;1;1200.0
4045;1648;1;2;4500.0
4046;1648;3;2;200.0
4047;1649;3;2;200.0
4048;1650;1;1;4500.0
4049;1650;7;2;400.0
4050;1650;5;2;1500.0
4051;1650;6;1;350.0
4052;1651;6;1;350.0
4053;1651;4;1;1200.0
4054;1652;3;2;200.0
4055;1653;1;1;4500.0
4056;1653;4;1;1200.0
4057;1653;2;2;120.0
4058;1654;3;2;200.0
4059;1654;6;2;350.0
4060;1654;7;1;400.0
4061;1654;2;2;120.0
4062;1655;5;1;1500.0
4063;1655;2;2;120.0
4064;1655;6;2;350.0
4065;1655;3;2;200.0
4066;1656;5;2;1500.0
4067;1656;3;1;200.0
4068;1657;5;1;1500.0
4069;1657;1;1;4500.0
4070;1657;6;2;350.0
4071;1657;7;1;400.0
4072;1658;4;1;1200.0
4073;1658;7;1;400.0
4074;1659;6;1;350.0
4075;1659;2;2;120.0
4076;1659;7;1;400.0
4077;1659;5;1;1500.0
4078;1660;1;1;4500.0
4079;1660;5;2;1500.0
4080;1660;4;2;1200.0
4081;1661;1;1;4500.0
4082;1661;3;1;200.0
4083;1662;7;2;400.0
4084;1663;1;2;4500.0
4085;1663;4;1;1200.0
4086;1664;7;2;400.0
4087;1665;7;2;400.0
4088;1665;4;1;1200.0
4089;1666;5;1;1500.0
4090;1667;1;2;4500.0
4091;1667;4;2;1200.0
4092;1667;3;1;200.0
4093;1668;6;1;350.0
4094;1669;6;2;350.0
4095;1670;2;1;120.0
4096;1670;7;1;400.0
4097;1671;2;1;120.0
4098;1671;7;1;400.0
4099;1672;4;1;1200.0
4100;1672;1;1;4500.0
4101;1672;7;1;400.0
4102;1673;6;1;350.0
4103;1674;6;1;350.0
4104;1674;3;1;200.0
4105;1674;4;1;1200.0
4106;1675;4;1;1200.0
4107;1675;1;1;4500.0
4108;1675;2;2;120.0
4109;1675;3;1;200.0
4110;1676;7;1;400.0
