visita_id,cliente_id,data_visita,canal,dispositivo
9084,920,2023-10-13,Redes Sociais,Mobile
9085,920,2023-01-31,Anúncio,Mobile
9086,920,2023-11-07,Email,Mobile
9087,920,2024-07-11,Email,Desktop
9088,920,2024-05-16,Redes Sociais,Mobile
9089,920,2023-07-15,Anúncio,Mobile
9090,920,2024-08-25,Email,Desktop
9091,920,2024-10-15,Email,Desktop
9092,920,2023-12-02,Anúncio,Mobile
9093,920,2023-12-14,Orgânico,Mobile
9094,921,2022-11-07,Anúncio,Desktop
9095,921,2024-05-06,Anúncio,Desktop
9096,921,2023-06-15,Orgânico,Mobile
9097,921,2023-12-19,Anúncio,Desktop
9098,922,2023-07-09,Orgânico,Desktop
9099,922,2023-08-01,Redes Sociais,Mobile
9100,922,2023-08-07,Anúncio,Desktop
9101,922,2024-04-21,Email,Mobile
9102,922,2023-12-31,Anúncio,Desktop
9103,922,2023-07-25,Email,Mobile
9104,922,2022-04-30,Redes Sociais,Desktop
9105,922,2023-05-29,Anúncio,Mobile
9106,922,2024-09-05,Orgânico,Mobile
9107,922,2022-09-14,Email,Mobile
9108,922,2022-02-26,Anúncio,Desktop
9109,923,2023-12-25,Redes Sociais,Mobile
9110,923,2022-06-07,Orgânico,Desktop
9111,923,2022-11-05,Anúncio,Desktop
9112,923,2024-12-01,Redes Sociais,Desktop
9113,923,2022-05-14,Anúncio,Mobile
9114,923,2022-08-17,Anúncio,Desktop
9115,923,2024-09-24,Anúncio,Desktop
9116,923,2022-04-29,Redes Sociais,Desktop
9117,923,2024-07-26,Email,Mobile
9118,923,2022-06-08,Redes Sociais,Desktop
9119,923,2022-11-16,Redes Sociais,Mobile
9120,923,2022-11-05,Orgânico,Desktop
9121,924,2023-10-14,Anúncio,Desktop
9122,924,2024-09-26,Orgânico,Mobile
9123,924,2022-06-04,Email,Mobile
9124,924,2023-07-13,Anúncio,Desktop
9125,924,2023-02-03,Orgânico,Desktop
9126,924,2024-09-06,Anúncio,Desktop
9127,924,2023-04-17,Email,Desktop
9128,924,2024-03-12,Orgânico,Desktop
9129,924,2023-12-31,Orgânico,Desktop
9130,924,2024-10-09,Redes Sociais,Desktop
9131,925,2023-05-19,Orgânico,Mobile
9132,925,2023-12-12,Email,Desktop
9133,925,2022-04-16,Redes Sociais,Mobile
9134,925,2023-06-12,Anúncio,Mobile
9135,925,2024-07-09,Orgânico,Mobile
9136,925,2023-12-23,Orgânico,Mobile
9137,925,2022-11-11,Orgânico,Desktop
9138,925,2022-12-31,Orgânico,Desktop
9139,925,2024-05-25,Anúncio,Mobile
9140,925,2022-09-01,Orgânico,Desktop
9141,925,2022-09-19,Redes Sociais,Mobile
9142,925,2023-10-08,Orgânico,Desktop
9143,925,2024-01-27,Orgânico,Mobile
9144,925,2024-04-21,Redes Sociais,Desktop
9145,925,2023-05-31,Anúncio,Mobile
9146,926,2022-09-19,Orgânico,Mobile
9147,926,2024-09-28,Redes Sociais,Mobile
9148,926,2023-08-31,Anúncio,Mobile
9149,926,2023-06-07,Anúncio,Mobile
9150,926,2024-11-02,Orgânico,Desktop
9151,926,2022-01-05,Email,Desktop
9152,926,2023-02-20,Email,Desktop
9153,927,2024-01-22,Anúncio,Mobile
9154,927,2023-03-07,Anúncio,Desktop
9155,927,2023-08-11,Anúncio,Mobile
9156,927,2022-12-14,Orgânico,Desktop
9157,927,2024-09-30,Anúncio,Mobile
9158,927,2024-04-24,Redes Sociais,Mobile
9159,927,2022-11-09,Anúncio,Mobile
9160,927,2022-05-17,Email,Mobile
9161,927,2022-06-22,Anúncio,Mobile
9162,927,2024-09-05,Orgânico,Mobile
9163,927,2022-02-26,Email,Mobile
9164,927,2022-05-14,Anúncio,Mobile
9165,927,2024-03-16,Redes Sociais,Mobile
9166,928,2022-08-06,Email,Mobile
9167,928,2024-01-15,Orgânico,Desktop
9168,928,2024-09-23,Email,Desktop
9169,928,2022-04-09,Anúncio,Mobile
9170,928,2022-08-21,Email,Mobile
9171,928,2023-04-17,Email,Mobile
9172,928,2023-11-10,Redes Sociais,Mobile
9173,928,2022-09-08,Orgânico,Mobile
9174,928,2022-07-12,Redes Sociais,Mobile
9175,928,2023-08-24,Redes Sociais,Mobile
9176,928,2024-02-04,Orgânico,Mobile
9177,929,2023-05-21,Orgânico,Desktop
9178,929,2022-08-10,Anúncio,Desktop
9179,929,2024-06-06,Anúncio,Desktop
9180,929,2023-10-17,Redes Sociais,Desktop
9181,929,2024-02-23,Redes Sociais,Mobile
9182,929,2022-12-30,Email,Desktop
9183,929,2024-03-06,Anúncio,Desktop
9184,929,2023-03-19,Orgânico,Desktop
9185,929,2023-10-12,Orgânico,Mobile
9186,929,2023-04-11,Orgânico,Mobile
9187,929,2023-05-08,Anúncio,Desktop
9188,929,2023-12-24,Anúncio,Desktop
9189,929,2022-06-23,Anúncio,Mobile
9190,929,2022-01-24,Orgânico,Mobile
9191,929,2022-01-07,Anúncio,Desktop
9192,929,2024-05-27,Email,Desktop
9193,929,2023-03-04,Orgânico,Mobile
9194,929,2024-07-21,Orgânico,Mobile
9195,929,2023-10-07,Email,Desktop
9196,930,2024-04-03,Redes Sociais,Mobile
9197,930,2024-11-27,Anúncio,Desktop
9198,930,2023-09-09,Orgânico,Desktop
9199,931,2024-01-26,Email,Desktop
9200,931,2022-04-11,Anúncio,Desktop
9201,931,2024-02-22,Redes Sociais,Mobile
9202,931,2023-01-03,Redes Sociais,Mobile
9203,931,2023-01-07,Anúncio,Mobile
9204,931,2022-10-07,Redes Sociais,Desktop
9205,931,2024-03-26,Redes Sociais,Desktop
9206,931,2024-10-05,Email,Mobile
9207,931,2023-10-31,Anúncio,Mobile
9208,931,2023-02-11,Redes Sociais,Mobile
9209,931,2024-07-05,Email,Desktop
9210,931,2023-05-07,Orgânico,Desktop
9211,931,2024-01-08,Redes Sociais,Mobile
9212,931,2023-05-13,Orgânico,Desktop
9213,931,2024-06-07,Anúncio,Mobile
9214,932,2023-03-08,Redes Sociais,Desktop
9215,932,2023-05-23,Redes Sociais,Mobile
9216,932,2024-06-18,Redes Sociais,Desktop
9217,932,2024-07-03,Redes Sociais,Mobile
9218,932,2023-12-17,Redes Sociais,Desktop
9219,932,2024-10-27,Email,Mobile
9220,932,2024-09-15,Orgânico,Desktop
9221,932,2024-01-24,Anúncio,Mobile
9222,933,2023-03-12,Anúncio,Desktop
9223,933,2024-02-18,Anúncio,Mobile
9224,933,2023-04-06,Orgânico,Mobile
9225,933,2022-11-08,Anúncio,Mobile
9226,933,2022-07-05,Redes Sociais,Desktop
9227,933,2022-09-03,Orgânico,Desktop
9228,933,2024-10-13,Email,Desktop
9229,933,2022-10-12,Email,Desktop
9230,933,2022-10-27,Orgânico,Mobile
9231,933,2024-05-23,Anúncio,Mobile
9232,934,2022-06-30,Redes Sociais,Desktop
9233,934,2024-05-26,Anúncio,Desktop
9234,934,2023-05-06,Redes Sociais,Mobile
9235,934,2023-12-31,Redes Sociais,Desktop
9236,934,2023-04-01,Email,Mobile
9237,934,2023-12-20,Redes Sociais,Desktop
9238,935,2023-10-13,Orgânico,Mobile
9239,935,2022-09-08,Orgânico,Mobile
9240,935,2022-02-16,Redes Sociais,Mobile
9241,935,2024-10-14,Redes Sociais,Mobile
9242,935,2022-03-05,Anúncio,Desktop
9243,935,2024-05-09,Email,Desktop
9244,935,2022-01-29,Redes Sociais,Mobile
9245,935,2024-02-02,Email,Mobile
9246,936,2023-03-27,Orgânico,Mobile
9247,937,2024-12-12,Orgânico,Mobile
9248,937,2022-07-19,Anúncio,Mobile
9249,937,2024-07-25,Orgânico,Mobile
9250,937,2024-06-14,Anúncio,Desktop
9251,937,2024-07-02,Orgânico,Desktop
9252,937,2023-07-07,Email,Desktop
9253,937,2022-07-30,Anúncio,Mobile
9254,937,2023-12-08,Orgânico,Mobile
9255,937,2022-10-09,Anúncio,Mobile
9256,937,2024-12-10,Redes Sociais,Mobile
9257,937,2022-09-30,Anúncio,Desktop
9258,937,2022-02-15,Redes Sociais,Mobile
9259,937,2023-07-16,Redes Sociais,Mobile
9260,937,2024-06-26,Email,Desktop
9261,937,2022-01-08,Email,Desktop
9262,937,2023-07-20,Email,Mobile
9263,937,2024-07-29,Orgânico,Mobile
9264,937,2023-12-25,Anúncio,Desktop
9265,938,2024-11-10,Email,Mobile
9266,938,2022-05-13,Email,Mobile
9267,938,2024-09-01,Anúncio,Desktop
9268,938,2023-08-24,Email,Mobile
9269,938,2022-01-18,Anúncio,Desktop
9270,938,2022-10-16,Redes Sociais,Mobile
9271,938,2022-04-18,Orgânico,Desktop
9272,938,2024-01-08,Email,Mobile
9273,938,2024-01-05,Orgânico,Desktop
9274,938,2022-10-16,Email,Mobile
9275,938,2024-06-10,Email,Mobile
9276,938,2022-01-09,Anúncio,Mobile
9277,938,2022-07-03,Anúncio,Mobile
9278,938,2024-12-12,Orgânico,Desktop
9279,938,2024-05-19,Orgânico,Mobile
9280,938,2024-09-26,Redes Sociais,Mobile
9281,938,2024-08-11,Orgânico,Mobile
9282,938,2022-10-28,Redes Sociais,Desktop
9283,938,2024-07-18,Anúncio,Mobile
9284,939,2023-08-09,Email,Desktop
9285,939,2023-09-26,Redes Sociais,Mobile
9286,939,2024-10-31,Redes Sociais,Mobile
9287,939,2024-06-04,Orgânico,Desktop
9288,939,2023-08-02,Email,Mobile
9289,939,2024-01-24,Email,Desktop
9290,939,2024-09-24,Anúncio,Desktop
9291,939,2022-08-29,Email,Desktop
9292,939,2024-08-16,Redes Sociais,Mobile
9293,939,2023-10-12,Redes Sociais,Mobile
9294,940,2024-05-28,Email,Desktop
9295,940,2022-11-30,Redes Sociais,Mobile
9296,940,2024-12-10,Anúncio,Desktop
9297,940,2022-06-23,Email,Mobile
9298,940,2022-12-27,Redes Sociais,Desktop
9299,940,2022-03-17,Redes Sociais,Desktop
9300,940,2022-03-13,Redes Sociais,Desktop
9301,940,2023-03-28,Redes Sociais,Mobile
9302,940,2023-01-02,Anúncio,Desktop
9303,940,2023-11-01,Email,Desktop
9304,940,2024-11-13,Anúncio,Desktop
9305,940,2023-04-12,Redes Sociais,Desktop
9306,940,2024-03-28,Anúncio,Mobile
9307,940,2023-07-10,Orgânico,Desktop
9308,940,2022-09-16,Orgânico,Mobile
9309,940,2022-03-06,Redes Sociais,Desktop
9310,940,2022-02-08,Redes Sociais,Mobile
9311,941,2022-09-26,Email,Desktop
9312,941,2022-09-14,Email,Desktop
9313,941,2023-09-02,Email,Desktop
9314,941,2024-06-23,Email,Mobile
9315,941,2023-09-07,Anúncio,Mobile
9316,941,2022-04-16,Redes Sociais,Desktop
9317,941,2024-11-10,Email,Desktop
9318,941,2023-11-30,Email,Mobile
9319,942,2024-08-18,Email,Desktop
9320,942,2024-07-18,Orgânico,Mobile
9321,942,2024-12-25,Email,Mobile
9322,942,2023-05-06,Redes Sociais,Mobile
9323,942,2023-05-17,Anúncio,Mobile
9324,942,2022-08-09,Redes Sociais,Desktop
9325,942,2023-06-08,Orgânico,Mobile
9326,942,2023-10-29,Redes Sociais,Mobile
9327,942,2024-01-02,Email,Mobile
9328,942,2024-02-04,Anúncio,Mobile
9329,942,2023-05-23,Anúncio,Desktop
9330,943,2023-01-16,Orgânico,Mobile
9331,943,2024-10-26,Email,Desktop
9332,944,2024-11-25,Redes Sociais,Desktop
9333,944,2022-10-16,Orgânico,Desktop
9334,944,2022-11-09,Redes Sociais,Mobile
9335,944,2022-11-03,Email,Mobile
9336,944,2022-02-05,Orgânico,Mobile
9337,944,2024-11-14,Orgânico,Mobile
9338,944,2024-11-08,Redes Sociais,Mobile
9339,944,2023-04-12,Orgânico,Mobile
9340,944,2024-02-07,Redes Sociais,Mobile
9341,944,2022-08-29,Anúncio,Mobile
9342,944,2022-10-21,Anúncio,Mobile
9343,944,2023-04-13,Email,Mobile
9344,944,2024-11-10,Email,Desktop
9345,945,2023-03-27,Anúncio,Desktop
9346,945,2023-03-22,Orgânico,Desktop
9347,945,2024-11-06,Anúncio,Desktop
9348,945,2024-04-30,Email,Desktop
9349,945,2022-03-15,Anúncio,Desktop
9350,945,2024-10-30,Redes Sociais,Desktop
9351,946,2023-01-20,Redes Sociais,Mobile
9352,946,2023-04-19,Email,Desktop
9353,946,2024-08-19,Email,Desktop
9354,946,2022-01-13,Orgânico,Mobile
9355,947,2023-08-18,Orgânico,Desktop
9356,947,2022-09-26,Redes Sociais,Desktop
9357,947,2023-09-10,Orgânico,Mobile
9358,947,2023-06-10,Email,Desktop
9359,947,2023-11-03,Anúncio,Mobile
9360,947,2022-09-16,Email,Mobile
9361,947,2023-10-05,Orgânico,Mobile
9362,947,2024-12-18,Anúncio,Mobile
9363,947,2022-05-09,Email,Mobile
9364,947,2023-03-31,Redes Sociais,Mobile
9365,947,2024-06-21,Orgânico,Desktop
9366,947,2023-09-03,Anúncio,Mobile
9367,947,2024-05-31,Anúncio,Desktop
9368,947,2023-06-06,Anúncio,Mobile
9369,948,2023-12-17,Anúncio,Mobile
9370,948,2024-12-15,Anúncio,Mobile
9371,948,2024-11-05,Orgânico,Desktop
9372,948,2022-07-21,Orgânico,Mobile
9373,948,2024-11-22,Email,Mobile
9374,948,2023-07-05,Anúncio,Mobile
9375,948,2024-05-31,Email,Desktop
9376,948,2024-08-01,Orgânico,Desktop
9377,948,2024-03-19,Email,Mobile
9378,948,2024-05-16,Redes Sociais,Desktop
9379,948,2023-09-26,Email,Mobile
9380,949,2023-07-28,Anúncio,Desktop
9381,949,2024-11-29,Orgânico,Desktop
9382,950,2024-11-04,Email,Desktop
9383,950,2024-07-25,Redes Sociais,Desktop
9384,950,2022-07-08,Email,Mobile
9385,950,2023-01-04,Orgânico,Desktop
9386,950,2022-09-04,Email,Desktop
9387,950,2023-06-14,Email,Mobile
9388,950,2024-01-20,Email,Mobile
9389,950,2023-03-29,Orgânico,Mobile
9390,950,2024-03-24,Anúncio,Desktop
9391,950,2024-08-22,Anúncio,Mobile
9392,951,2022-05-27,Anúncio,Desktop
9393,951,2022-07-02,Anúncio,Desktop
9394,951,2023-09-30,Anúncio,Mobile
9395,951,2023-03-08,Orgânico,Mobile
9396,951,2024-01-13,Email,Mobile
9397,951,2022-11-19,Orgânico,Desktop
9398,951,2023-02-03,Orgânico,Desktop
9399,951,2022-04-29,Anúncio,Mobile
9400,951,2023-08-03,Email,Desktop
9401,951,2022-11-01,Redes Sociais,Desktop
9402,951,2022-07-15,Orgânico,Desktop
9403,951,2023-09-15,Anúncio,Desktop
9404,952,2024-06-01,Anúncio,Mobile
9405,952,2023-06-08,Orgânico,Desktop
9406,952,2023-01-10,Email,Desktop
9407,952,2022-01-28,Email,Desktop
9408,952,2022-07-07,Orgânico,Desktop
9409,952,2022-03-21,Anúncio,Mobile
9410,952,2023-07-12,Anúncio,Mobile
9411,952,2023-05-24,Anúncio,Mobile
9412,952,2024-10-22,Orgânico,Mobile
9413,952,2022-09-14,Redes Sociais,Mobile
9414,952,2022-11-20,Redes Sociais,Mobile
9415,952,2022-07-16,Email,Desktop
9416,952,2023-11-25,Redes Sociais,Desktop
9417,952,2022-04-17,Orgânico,Mobile
9418,952,2023-04-28,Anúncio,Desktop
9419,952,2023-09-19,Redes Sociais,Mobile
9420,952,2023-10-11,Redes Sociais,Mobile
9421,953,2022-01-16,Anúncio,Mobile
9422,953,2023-04-09,Email,Desktop
9423,953,2024-03-04,Orgânico,Mobile
9424,953,2023-05-24,Anúncio,Mobile
9425,954,2024-11-27,Redes Sociais,Mobile
9426,954,2023-03-20,Email,Mobile
9427,954,2022-04-21,Redes Sociais,Mobile
9428,954,2023-03-10,Anúncio,Mobile
9429,954,2022-03-13,Anúncio,Mobile
9430,954,2024-03-26,Email,Mobile
9431,954,2022-09-08,Orgânico,Mobile
9432,954,2024-05-17,Redes Sociais,Mobile
9433,954,2024-06-14,Anúncio,Desktop
9434,955,2024-05-22,Redes Sociais,Desktop
9435,955,2022-12-02,Anúncio,Mobile
9436,955,2023-09-25,Orgânico,Desktop
9437,955,2024-11-19,Redes Sociais,Desktop
9438,955,2024-06-12,Email,Mobile
9439,955,2024-01-17,Email,Desktop
9440,955,2023-11-14,Redes Sociais,Desktop
9441,955,2024-10-03,Anúncio,Mobile
9442,955,2022-08-03,Anúncio,Mobile
9443,955,2024-06-09,Email,Mobile
9444,955,2024-04-08,Email,Desktop
9445,955,2022-01-12,Anúncio,Mobile
9446,956,2023-08-02,Anúncio,Desktop
9447,956,2024-01-12,Orgânico,Desktop
9448,956,2024-08-18,Orgânico,Desktop
9449,956,2022-07-19,Orgânico,Desktop
9450,956,2024-05-13,Anúncio,Mobile
9451,956,2024-02-13,Orgânico,Mobile
9452,956,2024-09-19,Redes Sociais,Mobile
9453,956,2022-12-23,Email,Desktop
9454,956,2022-09-11,Redes Sociais,Desktop
9455,957,2024-09-14,Anúncio,Desktop
9456,957,2022-05-25,Orgânico,Desktop
9457,957,2023-06-04,Redes Sociais,Desktop
9458,957,2023-09-01,Email,Mobile
9459,957,2023-03-12,Redes Sociais,Desktop
9460,957,2023-09-05,Redes Sociais,Desktop
9461,957,2024-12-22,Email,Mobile
9462,957,2023-07-17,Redes Sociais,Desktop
9463,957,2024-10-18,Redes Sociais,Desktop
9464,957,2023-09-05,Orgânico,Mobile
9465,957,2022-12-23,Redes Sociais,Mobile
9466,957,2022-03-22,Redes Sociais,Mobile
9467,957,2023-10-28,Orgânico,Desktop
9468,957,2024-03-01,Email,Mobile
9469,958,2024-09-13,Redes Sociais,Desktop
9470,959,2022-08-14,Anúncio,Mobile
9471,959,2022-11-19,Email,Desktop
9472,959,2023-03-21,Orgânico,Mobile
9473,959,2022-05-08,Orgânico,Mobile
9474,959,2022-09-24,Orgânico,Desktop
9475,959,2022-08-02,Redes Sociais,Desktop
9476,959,2023-02-25,Redes Sociais,Mobile
9477,959,2023-12-18,Email,Mobile
9478,959,2022-05-23,Orgânico,Mobile
9479,960,2022-02-02,Email,Mobile
9480,960,2022-08-17,Anúncio,Desktop
9481,960,2024-04-09,Redes Sociais,Desktop
9482,960,2024-01-03,Anúncio,Mobile
9483,960,2022-09-29,Anúncio,Mobile
9484,960,2024-10-28,Redes Sociais,Desktop
9485,960,2023-09-19,Orgânico,Desktop
9486,960,2023-09-09,Orgânico,Mobile
9487,960,2024-12-12,Redes Sociais,Mobile
9488,960,2022-02-02,Redes Sociais,Desktop
9489,960,2024-06-09,Redes Sociais,Desktop
9490,961,2022-02-13,Email,Desktop
9491,961,2022-09-26,Redes Sociais,Mobile
9492,961,2023-02-04,Anúncio,Mobile
9493,961,2024-07-10,Redes Sociais,Mobile
9494,961,2023-02-25,Redes Sociais,Desktop
9495,961,2023-08-01,Email,Mobile
9496,961,2024-07-22,Email,Mobile
9497,961,2023-08-15,Anúncio,Desktop
9498,961,2022-11-24,Email,Mobile
9499,961,2022-02-15,Email,Desktop
9500,961,2022-12-18,Orgânico,Mobile
9501,961,2022-08-22,Orgânico,Mobile
9502,961,2024-02-20,Orgânico,Mobile
9503,961,2024-07-21,Email,Desktop
9504,961,2024-05-10,Redes Sociais,Desktop
9505,961,2022-10-27,Email,Mobile
9506,961,2023-07-03,Orgânico,Desktop
9507,962,2024-03-10,Anúncio,Desktop
9508,962,2023-07-24,Redes Sociais,Mobile
9509,962,2024-08-23,Orgânico,Desktop
9510,962,2023-07-29,Orgânico,Mobile
9511,962,2024-08-14,Orgânico,Mobile
9512,962,2024-02-10,Orgânico,Mobile
9513,962,2023-07-11,Redes Sociais,Mobile
9514,962,2023-03-06,Redes Sociais,Desktop
9515,962,2024-06-28,Redes Sociais,Mobile
9516,962,2024-10-08,Anúncio,Mobile
9517,962,2022-04-04,Anúncio,Mobile
9518,962,2023-12-18,Email,Mobile
9519,962,2023-01-06,Orgânico,Mobile
9520,962,2023-04-30,Orgânico,Mobile
9521,962,2023-09-20,Orgânico,Desktop
9522,962,2022-07-11,Orgânico,Desktop
9523,962,2024-12-06,Redes Sociais,Mobile
9524,962,2023-12-28,Redes Sociais,Desktop
9525,962,2023-07-18,Anúncio,Desktop
9526,963,2024-08-11,Redes Sociais,Mobile
9527,963,2023-03-21,Orgânico,Mobile
9528,963,2023-12-09,Orgânico,Mobile
9529,963,2022-02-17,Redes Sociais,Desktop
9530,963,2022-09-20,Redes Sociais,Mobile
9531,963,2022-12-24,Email,Desktop
9532,963,2024-05-16,Orgânico,Desktop
9533,963,2024-10-25,Anúncio,Desktop
9534,963,2023-12-09,Anúncio,Mobile
9535,964,2022-11-27,Orgânico,Desktop
9536,964,2022-01-08,Orgânico,Mobile
9537,964,2023-08-21,Email,Desktop
9538,964,2023-04-17,Redes Sociais,Desktop
9539,964,2024-03-25,Anúncio,Mobile
9540,964,2022-12-24,Email,Mobile
9541,964,2023-12-03,Anúncio,Mobile
9542,965,2023-06-22,Anúncio,Desktop
9543,965,2022-07-04,Email,Desktop
9544,966,2023-05-22,Anúncio,Desktop
9545,966,2022-01-30,Orgânico,Desktop
9546,966,2022-01-31,Orgânico,Mobile
9547,966,2022-03-27,Redes Sociais,Desktop
9548,966,2022-05-02,Redes Sociais,Mobile
9549,966,2023-02-07,Redes Sociais,Mobile
9550,966,2022-09-29,Orgânico,Desktop
9551,966,2022-04-23,Anúncio,Desktop
9552,966,2022-01-19,Email,Mobile
9553,966,2023-04-10,Redes Sociais,Mobile
9554,966,2024-10-10,Orgânico,Mobile
9555,966,2023-11-30,Redes Sociais,Mobile
9556,966,2023-12-02,Anúncio,Mobile
9557,966,2022-10-29,Email,Desktop
9558,966,2023-10-31,Orgânico,Mobile
9559,966,2024-04-21,Redes Sociais,Mobile
9560,966,2023-05-04,Email,Desktop
9561,966,2023-05-23,Anúncio,Desktop
9562,966,2023-03-22,Email,Mobile
9563,967,2024-07-19,Anúncio,Mobile
9564,967,2024-06-20,Email,Mobile
9565,967,2022-05-04,Redes Sociais,Desktop
9566,967,2023-11-17,Redes Sociais,Desktop
9567,967,2022-10-24,Redes Sociais,Mobile
9568,967,2023-09-13,Redes Sociais,Mobile
9569,967,2024-05-30,Anúncio,Desktop
9570,967,2022-12-17,Orgânico,Mobile
9571,967,2022-09-12,Email,Mobile
9572,968,2022-01-29,Redes Sociais,Mobile
9573,968,2024-01-19,Anúncio,Desktop
9574,968,2024-01-10,Redes Sociais,Desktop
9575,968,2022-05-11,Orgânico,Mobile
9576,968,2023-06-08,Email,Mobile
9577,969,2024-05-24,Orgânico,Desktop
9578,969,2022-10-12,Redes Sociais,Desktop
9579,969,2022-01-19,Redes Sociais,Mobile
9580,969,2022-02-17,Orgânico,Mobile
9581,969,2022-08-07,Anúncio,Desktop
9582,969,2022-01-31,Redes Sociais,Mobile
9583,969,2022-11-04,Redes Sociais,Mobile
9584,969,2023-07-22,Redes Sociais,Mobile
9585,969,2024-10-26,Redes Sociais,Desktop
9586,969,2022-03-23,Anúncio,Mobile
9587,969,2022-12-01,Redes Sociais,Desktop
9588,970,2024-01-23,Anúncio,Desktop
9589,970,2023-12-05,Orgânico,Mobile
9590,970,2023-07-07,Redes Sociais,Mobile
9591,970,2022-03-28,Redes Sociais,Mobile
9592,970,2023-05-28,Email,Mobile
9593,970,2023-08-10,Anúncio,Desktop
9594,970,2024-06-25,Email,Mobile
9595,970,2023-03-25,Email,Desktop
9596,970,2023-04-08,Redes Sociais,Desktop
9597,970,2024-10-17,Email,Desktop
9598,971,2022-12-21,Orgânico,Mobile
9599,971,2024-05-17,Redes Sociais,Desktop
9600,971,2024-08-12,Email,Mobile
9601,971,2022-01-23,Anúncio,Desktop
9602,971,2022-11-07,Orgânico,Mobile
9603,971,2023-07-29,Redes Sociais,Desktop
9604,971,2024-04-07,Redes Sociais,Mobile
9605,971,2023-04-05,Orgânico,Mobile
9606,971,2023-08-04,Anúncio,Desktop
9607,971,2023-09-12,Email,Mobile
9608,971,2024-11-10,Redes Sociais,Desktop
9609,971,2024-05-04,Orgânico,Desktop
9610,972,2023-04-18,Anúncio,Mobile
9611,972,2024-07-30,Orgânico,Mobile
9612,972,2023-05-31,Email,Desktop
9613,973,2022-12-09,Redes Sociais,Mobile
9614,973,2024-03-29,Orgânico,Desktop
9615,973,2024-01-27,Email,Mobile
9616,973,2022-07-07,Redes Sociais,Desktop
9617,973,2023-04-28,Email,Desktop
9618,973,2023-10-29,Orgânico,Desktop
9619,973,2022-02-14,Redes Sociais,Mobile
9620,973,2022-06-24,Email,Desktop
9621,973,2022-02-25,Anúncio,Mobile
9622,973,2022-08-02,Redes Sociais,Desktop
9623,973,2023-07-04,Orgânico,Mobile
9624,973,2022-04-15,Email,Mobile
9625,973,2023-03-10,Anúncio,Mobile
9626,973,2024-09-17,Anúncio,Desktop
9627,973,2024-04-22,Orgânico,Desktop
9628,974,2023-06-17,Orgânico,Desktop
9629,974,2024-04-18,Anúncio,Mobile
9630,974,2023-07-03,Anúncio,Desktop
9631,974,2022-08-09,Email,Mobile
9632,974,2023-11-09,Orgânico,Desktop
9633,974,2023-11-15,Orgânico,Desktop
9634,974,2022-08-13,Redes Sociais,Mobile
9635,975,2022-07-07,Email,Mobile
9636,975,2023-10-05,Anúncio,Mobile
9637,975,2024-08-25,Anúncio,Mobile
9638,975,2022-11-07,Orgânico,Mobile
9639,975,2023-01-04,Redes Sociais,Desktop
9640,975,2022-01-31,Redes Sociais,Desktop
9641,976,2024-09-24,Orgânico,Desktop
9642,976,2024-08-21,Orgânico,Mobile
9643,976,2022-10-25,Redes Sociais,Mobile
9644,976,2023-07-31,Orgânico,Desktop
9645,976,2022-08-17,Redes Sociais,Mobile
9646,976,2024-09-11,Orgânico,Mobile
9647,976,2023-02-24,Anúncio,Desktop
9648,976,2024-09-14,Email,Mobile
9649,976,2023-07-16,Anúncio,Desktop
9650,976,2023-01-04,Anúncio,Mobile
9651,976,2022-01-15,Orgânico,Mobile
9652,976,2022-12-10,Redes Sociais,Desktop
9653,976,2024-11-25,Orgânico,Mobile
9654,976,2024-02-15,Orgânico,Desktop
9655,976,2023-11-17,Email,Desktop
9656,976,2022-08-13,Anúncio,Desktop
9657,976,2024-08-05,Orgânico,Mobile
9658,976,2022-11-16,Orgânico,Mobile
9659,977,2023-03-10,Anúncio,Mobile
9660,977,2024-10-20,Anúncio,Desktop
9661,977,2024-02-17,Email,Desktop
9662,977,2024-12-19,Orgânico,Mobile
9663,977,2023-01-27,Anúncio,Mobile
9664,977,2022-01-21,Orgânico,Mobile
9665,977,2023-05-28,Email,Mobile
9666,977,2024-08-01,Email,Desktop
9667,977,2023-06-30,Redes Sociais,Desktop
9668,977,2022-09-16,Email,Desktop
9669,977,2024-04-04,Anúncio,Desktop
9670,977,2024-07-08,Orgânico,Mobile
9671,978,2024-03-08,Email,Desktop
9672,978,2022-08-12,Orgânico,Desktop
9673,978,2024-02-28,Email,Desktop
9674,978,2023-09-28,Orgânico,Desktop
9675,979,2024-08-16,Orgânico,Mobile
9676,979,2024-12-27,Anúncio,Desktop
9677,979,2023-05-30,Email,Desktop
9678,979,2024-02-16,Email,Mobile
9679,979,2024-02-13,Orgânico,Desktop
9680,979,2024-08-19,Anúncio,Mobile
9681,979,2023-07-25,Anúncio,Mobile
9682,979,2023-01-12,Redes Sociais,Mobile
9683,979,2022-04-10,Anúncio,Desktop
9684,979,2024-03-26,Email,Desktop
9685,979,2023-02-25,Redes Sociais,Mobile
9686,979,2024-07-18,Redes Sociais,Mobile
9687,979,2023-01-08,Redes Sociais,Mobile
9688,979,2024-11-08,Email,Mobile
9689,979,2022-01-11,Email,Mobile
9690,979,2023-04-06,Redes Sociais,Mobile
9691,979,2022-09-12,Anúncio,Desktop
9692,979,2022-12-28,Anúncio,Mobile
9693,979,2024-02-27,Orgânico,Mobile
9694,980,2024-09-23,Anúncio,Desktop
9695,980,2023-02-25,Email,Mobile
